627	0.0001439082
628	0.0000007186
629	0.0000090956
630	0.0000695499
631	0.0005618069
632	0.0000585608
633	0.0002592236
634	0.0003129580
635	0.0199691159
636	0.0003110819
637	0.0000828821
638	0.0000992485
639	0.0001891253
640	0.0003021444
641	0.0000516532
642	0.0002800416
643	0.0001541424
644	0.0000267243
645	0.0006014120
646	0.0260755085
647	0.0159875586
648	0.0194989428
649	0.0000893865
650	0.0043076600
651	0.0036814631
652	0.0000044600
653	0.0002987781
654	0.0000741520
655	0.0000386838
656	0.0003694932
657	0.0222160599
658	0.0013974536
659	0.0255454368
660	0.0000079847
661	0.0000052676
662	0.0001848904
663	0.0001760961
664	0.0001844676
665	0.0001831842
666	0.0007333405
667	0.0001820624
668	0.0001822150
669	0.0001816596
670	0.0001736432
671	0.0004814871
672	0.0005486054
673	0.0000134181
674	0.0000612370
675	0.0000010249
676	0.0000445538
677	0.0001289822
678	0.0113486339
679	0.0056573836
680	0.0000000000
681	0.0000321130
682	0.0001752225
683	0.0017889733
684	0.0761924864
685	0.0002967667
686	0.0000870945
687	0.0000311357
688	0.0001224234
689	0.0000492599
690	0.0000715264
691	0.0001736764
692	0.0000111496
693	0.0000005555
694	0.0057606171
695	0.0062228718
696	0.0000024095
697	0.0000080241
698	0.0001582324
699	0.0052885869
700	0.0002796626
701	0.0245408905
702	0.0001916853
703	0.0000487737
704	0.0006348185
705	0.0007491651
706	0.0000827273
707	0.0055843733
708	0.0180986807
709	0.0180483966
710	0.0239978123
711	0.0358971334
712	0.0440715478
713	0.0439430221
714	0.0087630323
715	0.0218439803
716	0.0435614146
717	0.0434355185
718	0.0216551337
719	0.0143952187
720	0.0430616804
721	0.0429383350
722	0.0002775041
723	0.0044624273
724	0.0000668569
725	0.0118345405
726	0.0002766128
727	0.0001049402
728	0.0001379286
729	0.0000456725
730	0.0043897087
731	0.0001667715
732	0.0012735396
733	0.0349274622
734	0.0002721331
735	0.0002682553
736	0.0009254790
737	0.0000179878
738	0.0000000000
739	0.0000031920
740	0.0000485492
741	0.0209868549
742	0.0005231979
743	0.0001630412
744	0.0001619526
745	0.0025941055
746	0.0000758061
747	0.0015875050
748	0.0001829364
749	0.0006413567
750	0.0006395861
751	0.0001159680
752	0.0000131658
753	0.0000453090
754	0.0000414388
755	0.0011215316
756	0.0002153213
757	0.0000066461
758	0.0001540251
759	0.0003095973
760	0.0012069722
761	0.0003484441
762	0.0004042417
763	0.0005896902
764	0.0002478196
765	0.0001505666
766	0.0011197983
767	0.0001520953
768	0.0000144395
769	0.0001999207
770	0.0009720268
771	0.0000031697
772	0.0016815468
773	0.0014286499
774	0.0009159997
775	0.0095927251
776	0.0023918924
777	0.0063616868
778	0.0000055432
779	0.0011865994
780	0.0000000000
781	0.0094435149
782	0.0125587239
783	0.0187893644
784	0.0187408640
785	0.0000142598
786	0.0000019896
787	0.0000347846
788	0.0000044941
789	0.0000134462
790	0.0001729124
791	0.0000313851
792	0.0000395433
793	0.0011127662
794	0.0000522513
795	0.0001427164
796	0.0000820790
797	0.0010386042
798	0.0000013209
799	0.0001407335
800	0.0004625360
801	0.0035987497
802	0.0016317082
803	0.0005595009
804	0.0000736852
805	0.0000786760
806	0.0001381015
807	0.0012587194
808	0.0005226737
809	0.0000502179
810	0.0001314730
811	0.0001220727
812	0.0351921709
813	0.0351056993
814	0.0019455333
815	0.0021833666
816	0.0000034562
817	0.0000336201
818	0.0000048724
819	0.0000558782
820	0.0000036702
821	0.0098193157
822	0.0001342220
823	0.0002501886
824	0.0000000000
825	0.0000387647
826	0.0173394289
827	0.0000078893
828	0.0002500227
829	0.0037681138
830	0.0002505435
831	0.0003039112
832	0.0002234642
833	0.0001465368
834	0.0001307380
835	0.0667626715
836	0.0036993495
837	0.0664147114
838	0.0165604813
839	0.0002570814
840	0.0000825798
841	0.0021202671
842	0.0327793080
843	0.0003792379
844	0.0010379321
845	0.0023293425
846	0.0001128757
847	0.0000000000
848	0.0038067780
849	0.0002531292
850	0.0000566209
851	0.0000059817
852	0.0001287325
853	0.0000755932
854	0.0001252766
855	0.0001311397
856	0.0000608225
857	0.0320328031
858	0.0639033983
859	0.0040834463
860	0.0000023445
861	0.0000406258
862	0.0000000000
863	0.0002467746
864	0.0000084858
865	0.0002408513
866	0.0001328691
867	0.0000712467
868	0.0314725421
869	0.0000152324
870	0.0156578064
871	0.0002331169
872	0.0169665007
873	0.0001765442
874	0.0023024276
875	0.0001086019
876	0.0002416346
877	0.0002410386
878	0.0000341587
879	0.0307013735
880	0.0001322338
881	0.0000052506
882	0.0001319182
883	0.0001115004
884	0.0001887086
885	0.0050670174
886	0.0003441485
887	0.0121017503
888	0.0000017201
889	0.0004561802
890	0.0100117068
891	0.0000647141
892	0.0003396646
893	0.0004353084
894	0.0002323989
895	0.0000635671
896	0.0008312826
897	0.0084788003
898	0.0000433683
899	0.0002312878
900	0.0002289470
901	0.0001360914
902	0.0012247378
903	0.0001309790
904	0.0001229116
905	0.0002628474
906	0.0000125473
907	0.0001264091
908	0.0097514697
909	0.0386228758
910	0.0291851903
911	0.0332931861
912	0.0000576644
913	0.0165682549
914	0.0330586523
915	0.0001288325
916	0.0083189304
917	0.0012186626
918	0.0000620548
919	0.0000056888
920	0.0002269344
921	0.0003184531
922	0.0144555735
923	0.0032048151
924	0.0287758006
925	0.0574170808
926	0.0002098282
927	0.0001250015
928	0.0142013054
929	0.0017859274
930	0.0017817745
931	0.0002187863
932	0.0008252348
933	0.0001108449
934	0.0033306657
935	0.0004153717
936	0.0000388960
937	0.0002196508
938	0.0000989443
939	0.0003886994
940	0.0002172939
941	0.0001274986
942	0.0005672420
943	0.0002166526
944	0.0000636682
945	0.0034585563
946	0.0014529275
947	0.0001232351
948	0.0000942734
949	0.0182790749
950	0.0005820588
951	0.0006823789
952	0.0001797610
953	0.0000286934
954	0.0067779429
955	0.0000106668
956	0.0000030529
957	0.0001339489
958	0.0059845582
959	0.0107482233
960	0.0004848642
961	0.0000317664
962	0.0048638804
963	0.0002085319
964	0.0054078471
965	0.0000138460
966	0.0000878978
967	0.0000908521
968	0.0001050625
969	0.0021212511
970	0.0002050952
971	0.0002038543
972	0.0002808722
973	0.0000104786
974	0.0001496660
975	0.0002446762
976	0.0001026700
977	0.0004334880
978	0.0044273422
979	0.0001571697
980	0.0002032039
981	0.0005664102
982	0.0006584110
983	0.0014443471
984	0.0039910519
985	0.0001184662
986	0.0002022315
987	0.0629505171
988	0.0034439533
989	0.0003124105
990	0.0003873329
991	0.0064295743
992	0.0001248045
993	0.0000000000
994	0.0006665697
995	0.0002000607
996	0.0000398140
997	0.0000000000
998	0.0000724377
999	0.0002353029
1000	0.0127217571
1001	0.0000641141
1002	0.0319279116
1003	0.0000000000
1004	0.0317822218
1005	0.0158549046
1006	0.0013694604
1007	0.0000499626
1008	0.0014015175
1009	0.0014380765
1010	0.0000017898
1011	0.0001932339
1012	0.0000604758
1013	0.0500285324
1014	0.0000176947
1015	0.0000610940
1016	0.0499229767
1017	0.0001946008
1018	0.0006904585
1019	0.0000861260
1020	0.0001014438
1021	0.0000475924
1022	0.0001925688
1023	0.0315658404
1024	0.0001906772
1025	0.0314942808
1026	0.0001217946
1027	0.0025837982
1028	0.0000922599
1029	0.0001837901
1030	0.0044351572
1031	0.0000472676
1032	0.0028579364
1033	0.0025916486
1034	0.0042669056
1035	0.0000130792
1036	0.0013063335
1037	0.0000505149
1038	0.0000143788
1039	0.0012706548
1040	0.0000417915
1041	0.0004170838
1042	0.0001773343
1043	0.0020760445
1044	0.0001669674
1045	0.0000109812
1046	0.0025205139
1047	0.0001852397
1048	0.0001093906
1049	0.0005876180
1050	0.0003991611
1051	0.0004514631
1052	0.0059134267
1053	0.0005131689
1054	0.0000229644
1055	0.0103337147
1056	0.1979634470
1057	0.0471159955
1058	0.0012056611
1059	0.0000401076
1060	0.0013008709
1061	0.0000013568
1062	0.0467371253
1063	0.0015595577
1064	0.0021077017
1065	0.0001814911
1066	0.0003117445
1067	0.0019395686
1068	0.0000041970
1069	0.0001149025
1070	0.0001811072
1071	0.0000499685
1072	0.0000515385
1073	0.0115216385
1074	0.0005749360
1075	0.0459035248
1076	0.0000894775
1077	0.0001786005
1078	0.0000161071
1079	0.0001674308
1080	0.0000876163
1081	0.0006886570
1082	0.0000107825
1083	0.0001761581
1084	0.0003734191
1085	0.0002324490
1086	0.0001758077
1087	0.0307253270
1088	0.0306570365
1089	0.0000524140
1090	0.0000034136
1091	0.0002001385
1092	0.0015979855
1093	0.0005380295
1094	0.0001552948
1095	0.0001730857
1096	0.0000009217
1097	0.0000000000
1098	0.0006803854
1099	0.0010031734
1100	0.0000922092
1101	0.0001801996
1102	0.0001245348
1103	0.0001500965
1104	0.0001626492
1105	0.0000706938
1106	0.0018356037
1107	0.0001154025
1108	0.0013740508
1109	0.0000983970
1110	0.0002979642
1111	0.0062452445
1112	0.0001697780
1113	0.0000560710
1114	0.0001701152
1115	0.0013583210
1116	0.0003189951
1117	0.0144335579
1118	0.0002000846
1119	0.0002630253
1120	0.0000045368
1121	0.0001562643
1122	0.0000079004
1123	0.0005864423
1124	0.0011244599
1125	0.0426489254
1126	0.0425686345
1127	0.0003727070
1128	0.0001600333
1129	0.0052911629
1130	0.0001643970
1131	0.0001026998
1132	0.0084342043
1133	0.0013153831
1134	0.0299228475
1135	0.0149288062
1136	0.0297926226
1137	0.0297278771
1138	0.0210068734
1139	0.0004177940
1140	0.0000102507
1141	0.0001628695
1142	0.0000000000
1143	0.0003971636
1144	0.0000404912
1145	0.0024439925
1146	0.0008639809
1147	0.0025871584
1148	0.0103295566
1149	0.0000972355
1150	0.0002204709
1151	0.0001031054
1152	0.0000000000
1153	0.0001017152
1154	0.0082181469
1155	0.0001589743
1156	0.0009037808
1157	0.0000778332
1158	0.0000241628
1159	0.0000149469
1160	0.0001897242
1161	0.0000995652
1162	0.0135720964
1163	0.0081284194
1164	0.0000027521
1165	0.0101420336
1166	0.0101236002
1167	0.0000765547
1168	0.0067246026
1169	0.0001549022
1170	0.0134005779
1171	0.0401291287
1172	0.0147038830
1173	0.0146722290
1174	0.0146406925
1175	0.0006258867
1176	0.0000229664
1177	0.0001547002
1178	0.0398409262
1179	0.0000770725
1180	0.0011675924
1181	0.0004127820
1182	0.0002104055
1183	0.0000771203
1184	0.0001539655
1185	0.0000038639
1186	0.0001507470
1187	0.0392749638
1188	0.0000000000
1189	0.0001499448
1190	0.0001526025
1191	0.0001096381
1192	0.0127324382
1193	0.0001100224
1194	0.0047180790
1195	0.0001132045
1196	0.0000325464
1197	0.0000804708
1198	0.0001357174
1199	0.0001096819
1200	0.0000246448
1201	0.0009090751
1202	0.0000000000
1203	0.0000190703
1204	0.0008667496
1205	0.0142711938
1206	0.0000696388
1207	0.0008881983
1208	0.0000095007
1209	0.0003724101
1210	0.0047073178
1211	0.0070462139
1212	0.0070315042
1213	0.0000197102
1214	0.0002353695
1215	0.0002153395
1216	0.0384856206
1217	0.0001205953
1218	0.0000922300
1219	0.1215666140
1220	0.0004696026
1221	0.0001116821
1222	0.0004586670
1223	0.0000364661
1224	0.0002203439
1225	0.0005748563
1226	0.0000178043
1227	0.0002246966
1228	0.0000296861
1229	0.0000282859
1230	0.0000250565
1231	0.0000067154
1232	0.0005403635
1233	0.0000313510
1234	0.0000667180
1235	0.0000694711
1236	0.0001516658
1237	0.0000350517
1238	0.0004461912
1239	0.0000809421
1240	0.0000075226
1241	0.0002418422
1242	0.0000476316
1243	0.0000227831
1244	0.0000724480
1245	0.0000249106
1246	0.0014573465
1247	0.0002250545
1248	0.0002966058
1249	0.0000255894
1250	0.0000008152
1251	0.0000012792
1252	0.0034014670
1253	0.0033640774
1254	0.0004159341
1255	0.0007745022
1256	0.0001017669
1257	0.0000895048
1258	0.0000019362
1259	0.0005259226
1260	0.0001301345
1261	0.0000241529
1262	0.0000463718
1263	0.0000018587
1264	0.0002500256
1265	0.0000802235
1266	0.0000304158
1267	0.0000270585
1268	0.0001517568
1269	0.0004367307
1270	0.0007199376
1271	0.0014145848
1272	0.0000326015
1273	0.0004042429
1274	0.0008664166
1275	0.0000618555
1276	0.0000083793
1277	0.0000489753
1278	0.0001418606
1279	0.0000174831
1280	0.0003443633
1281	0.0004295702
1282	0.0000584992
1283	0.0000457859
1284	0.0000033258
1285	0.0001063060
1286	0.0000315604
1287	0.0000634326
1288	0.0029710669
1289	0.0001371576
1290	0.0001566590
1291	0.0242063874
1292	0.0000106109
1293	0.0001901077
1294	0.0000429094
1295	0.0003785096
1296	0.0002236149
1297	0.0000731000
1298	0.0000065400
1299	0.0334803504
1300	0.0043609321
1301	0.0033650878
1302	0.0000948506
1303	0.0001050122
1304	0.0000344950
1305	0.0002146310
1306	0.0029749797
1307	0.0021493358
1308	0.0008350296
1309	0.0000107319
1310	0.0003272463
1311	0.0056966361
1312	0.0000266106
1313	0.0041873811
1314	0.0000136952
1315	0.0000086701
1316	0.0000401071
1317	0.0129383080
1318	0.0127948048
1319	0.0006819649
1320	0.0016667037
