265	0	4643	100000
266	0	4667	100000
267	0	4670	100000
268	0	4685	51840
269	0	4686	51840
270	0	4696	100000
271	0	4715	51840
272	0	4726	100000
273	0	4727	51840
274	0	4729	100000
275	0	4735	100000
276	0	4738	100000
277	0	4746	51840
278	0	4752	100000
279	0	4760	100000
280	0	4799	100000
281	0	4801	51840
282	0	4802	51840
283	0	4803	51840
284	0	4808	100000
285	0	4827	100000
286	0	4832	51840
287	0	4833	51840
288	0	4841	51840
289	0	4894	51840
290	0	4897	51840
291	0	4902	100000
292	0	4907	100000
293	0	4920	51840
294	0	4943	51840
295	0	4975	51840
296	0	4994	51840
297	0	5009	51840
298	0	5020	1244160
299	0	5021	100000
300	0	5022	2488320
301	0	5031	100000
302	0	5074	51840
303	0	5127	100000
304	0	5130	100000
305	0	5145	2488320
306	0	5146	100000
307	0	5151	2488320
308	0	5156	51840
309	0	5167	51840
310	0	5172	100000
311	0	5185	51840
312	0	5210	51840
313	0	5239	100000
314	0	5240	2488320
315	0	5241	100000
316	0	5242	100000
317	0	5247	51840
318	0	5273	51840
319	0	5285	51840
320	0	5992	100000
321	0	6047	51840
322	0	6048	100000
323	0	6053	51840
324	0	6054	100000
325	0	6086	100000
326	0	6087	100000
327	0	6101	100000
328	0	6106	100000
329	0	6119	51840
330	0	6129	100000
331	0	6135	100000
332	0	6141	51840
333	0	6162	100000
334	0	6165	51840
335	0	6184	51840
336	0	6206	51840
337	0	6235	51840
338	0	6258	100000
339	0	6259	100000
340	0	6260	466560
341	0	6261	100000
342	0	6262	100000
343	0	6269	100000
344	0	6271	2488320
345	0	6293	2488320
346	0	6316	2488320
347	0	6332	1244160
348	0	6341	100000
349	0	6342	100000
350	0	6352	100000
351	0	6362	51840
352	0	6364	2488320
353	0	6369	51840
354	0	6370	51840
355	0	6380	1244160
356	0	6382	51840
357	0	6388	2488320
358	0	6393	100000
359	0	6409	51840
360	0	6441	51840
361	0	6477	51840
362	0	6483	100000
363	0	6498	51840
364	0	6525	1244160
365	0	6528	51840
366	0	6531	100000
367	0	6547	51840
368	0	6550	100000
369	0	6551	51840
370	0	6553	51840
371	0	6579	51840
372	0	6623	100000
373	0	6645	100000
374	0	6711	51840
375	0	6739	51840
376	0	6755	100000
377	0	6762	51840
378	0	6765	100000
379	0	6778	51840
380	0	6821	51840
381	0	6830	51840
382	0	6839	2488320
383	0	6848	51840
384	0	6849	1244160
385	0	6850	51840
386	0	6854	100000
387	0	6857	51840
388	0	6919	51840
389	0	6920	100000
390	0	6921	1244160
391	0	6922	100000
392	0	6931	100000
393	0	6944	51840
394	0	6947	51840
395	0	6949	1244160
396	0	6966	100000
397	0	6977	51840
398	0	7021	51840
399	0	7102	100000
400	0	7128	1244160
401	0	7132	100000
402	0	7227	51840
403	0	7242	51840
404	0	8055	51840
405	0	8107	51840
406	0	8117	100000
407	0	8129	51840
408	0	8139	100000
409	0	8146	51840
410	0	8197	1244160
411	0	8236	100000
412	0	8265	51840
413	0	8280	51840
414	0	8283	51840
415	0	8285	1244160
416	0	8307	2488320
417	0	8321	100000
418	0	8368	100000
419	0	8395	100000
420	0	8398	100000
421	0	8427	100000
422	0	8454	51840
423	0	8468	51840
424	0	8474	100000
425	0	8486	51840
426	0	8494	1244160
427	0	8501	51840
428	0	8578	51840
429	0	8591	100000
430	0	8613	51840
431	0	9315	1244160
432	0	9318	51840
433	0	9342	51840
434	0	9396	51840
435	0	9399	51840
